"ItemId","Name","Spell","Source","Area","Map","Quests","Verdict"
"38510","Skyreach Crystal Clusters","51151","client","0","0","12537","auto-quest-gate"
"38519","Soo-Rahm's Incense","51210","client","0","0","12544","auto-quest-gate"
"38564","Sandfern Disguise","51319","client","0","0","12569","auto-quest-gate"
"38627","Mammoth Harness","51659","client","0","0","12607","auto-quest-gate"
"34812","Crafty's Ultra-Advanced Proto-Typical Shortening Blaster","51912","client","0","0","11653","auto-quest-gate"
"38697","Jungle Punch Sample","51962","client","0","0","12645","auto-quest-gate"
"38699","Ensorcelled Choker","51966","client","0","0","12648 12649 12713","auto-quest-gate"
"38701","Bowels and Brains Bowl","52023","client","0","0","12652","auto-quest-gate"
"38709","Omega Rune","52066","client","0","0","12546","auto-quest-gate"
"39265","Oracle Blood","52276","client","0","0","12703","auto-quest-gate"
"39165","Explosive Charges","52315","client","0","0","12676","auto-quest-gate"
"39266","Tainted Crystal","52333","client","0","0","12705","auto-quest-gate"
"39187","Quetz'lun's Ritual","52366","client","0","0","12685","auto-quest-gate"
"39305","Tiki Hex Remover","52655","client","0","0","12709","auto-quest-gate"
"39313","Yara's Sword","52668","client","0","0","12712","auto-quest-gate"
"39315","Drek'Maz's Tiki","52673","client","0","0","12712","auto-quest-gate"
"39316","Tiri's Magical Incantation","52674","client","0","0","12712","auto-quest-gate"
"39434","Key of Warlord Zol'Maz","52815","client","0","0","12721","auto-quest-gate"
"39571","Drums of the Tempest","52892","client","0","0","12726","auto-quest-gate"
"39574","Rejek's Vial","52963","client","0","0","12732","auto-quest-gate"
"39576","Suntouched Water","52967","client","0","0","12732","auto-quest-gate"
"39599","Horn of Fecundity","53020","client","0","0","12737","auto-quest-gate"
"39645","Makeshift Cover","53061","client","0","0","12754","auto-quest-gate"
"39697","Spike Bomb","53075","client","0","0","12759","auto-quest-gate"
"39695","Ensnaring Trap","53078","client","0","0","12759","auto-quest-gate"
"39696","Volatile Trap","53079","client","0","0","12759","auto-quest-gate"
"39700","Horn of the Frostbrood","53173","client","0","0","12779","auto-quest-gate"
"39689","Crystal of the Frozen Grip","53279","client","0","0","12761","auto-quest-gate"
"39694","Crystal of the Violent Storm","53286","client","0","0","12761","auto-quest-gate"
"39693","Crystal of Unstable Energy","53287","client","0","0","12761","auto-quest-gate"
"39737","Secret Strength of the Frenzyheart","53355","client","3711","0","12760","auto-quest-gate"
"39748","Energized Polished Crystal","53371","client","0","0","12762","auto-quest-gate"
"39747","Dormant Polished Crystal","53416","client","0","0","12762","auto-quest-gate"
"42499","Reins of the Warbear Matriarch","54301","client","0","0","12997 13424","auto-quest-gate"
"40676","Improved Land Mines","54536","client","0","0","12820 12833","auto-quest-gate"
"40731","Transporter Power Cell","54963","client","0","0","12821","auto-quest-gate"
"41430","Frosthound's Collar","54964","client","0","0","12855","auto-quest-gate"
"41130","Inventor's Disk Fragment","55165","client","0","0","12858 12926","auto-quest-gate"
"44704","Charged Disk","55197","client","0","0","12872 12928","auto-quest-gate"
"41431","Hardpacked Explosive Bundle","55522","client","0","0","12823","auto-quest-gate"
"41507","Jumbo Seaforium Charge","55525","client","0","0","12916","auto-quest-gate"
"41615","Earthen Mining Pick","55705","client","0","0","12930","auto-quest-gate"
"42479","Ethereal Worg's Fang","56313","client","0","0","12994","auto-quest-gate"
"42481","Reins of the Warbear Matriarch","56345","client","0","0","12996","auto-quest-gate"
"42840","Horn of the Peaks","56409","client","0","0","13005 13047","auto-quest-gate"
"42679","Creteus' Mobile Databank","56510","client","0","0","12986","auto-quest-gate"
"50232","Wild Clucker Eggs","56576","client","0","0","24741","auto-quest-gate"
"42797","Stolen Proto-Dragon Eggs","56788","client","0","0","13051","auto-quest-gate"
"42918","The Lorehammer","56863","client","0","0","13058","auto-quest-gate"
"43039","Rogues Deck","56894","client","0","0","12517","auto-quest-gate"
"44184","Mages Deck","56894","client","0","0","12518","auto-quest-gate"
"42922","Swords Deck","56894","client","0","0","12798","auto-quest-gate"
"44185","Demons Deck","56894","client","0","0","13311","auto-quest-gate"
"43059","Drakuru's Last Wish","57553","client","0","0","12713","auto-quest-gate"
"43101","Meatloaf Pan","57686","client","0","0","13100 13112","auto-quest-gate"
"43139","Empty Cheese Serving Platter","57729","client","0","0","13103 13115","auto-quest-gate"
"43142","Empty Picnic Basket","57760","client","0","0","13107 13116","auto-quest-gate"
"43147","Stew Cookpot","57768","client","0","0","13102 13114","auto-quest-gate"
"42839","The Lorehammer","57939","client","0","0","13048","auto-quest-gate"
"43229","Death's Gaze Orb","57957","client","0","0","13120","auto-quest-gate"
"41989","Vrykul Amulet","58069","client","0","0","12958","auto-quest-gate"
"42104","Northern Ivory","58073","client","0","0","12959","auto-quest-gate"
"42105","Iron Dwarf Brooch","58074","client","0","0","12960","auto-quest-gate"
"42106","Proto Dragon Bone","58075","client","0","0","12961","auto-quest-gate"
"42107","Elemental Armor Scrap","58076","client","0","0","12962","auto-quest-gate"
"42108","Scourge Curio","58077","client","0","0","12963","auto-quest-gate"
"43289","Bag of Jagged Shards","58085","client","0","0","13138","auto-quest-gate"
"43299","Damaged Necklace","58115","client","0","0","13148","auto-quest-gate"
"43564","Crusader Olakin's Remains","58856","client","0","0","13220","auto-quest-gate"
"44048","Smuggled Solution","59036","client","0","0","13291 13292","auto-quest-gate"
"43608","Copperclaw's Volatile Oil","59036","client","0","0","13239 13261","auto-quest-gate"
"43968","Abomination Reanimation Kit","59565","client","0","0","13264 13276 13288 13289","auto-quest-gate"
"44009","Flesh Giant Spine","59648","client","0","0","13281 13297","auto-quest-gate"
"44186","Rune of Distortion","60036","client","0","0","13312 13337","auto-quest-gate"
"44301","Tainted Essence","60304","client","0","0","13321 13322 13356 13357","auto-quest-gate"
"44307","Diluted Cult Tonic","60311","client","0","0","13321 13322 13356 13357","auto-quest-gate"
"44433","Rod of Siphoning","60528","client","0","0","13342 13344 13358 13365","auto-quest-gate"
"44459","Cult of the Damned Research - Page 1","60679","client","0","0","13345 13366","auto-quest-gate"
"44460","Cult of the Damned Research - Page 2","60680","client","0","0","13345 13366","auto-quest-gate"
"44461","Cult of the Damned Research - Page 3","60681","client","0","0","13345 13366","auto-quest-gate"
"44450","Hourglass of Eternity","60808","client","0","0","13343","auto-quest-gate"
"44477","Alumeth's Heart","60820","client","0","0","13346 13350 13367 13368","auto-quest-gate"
"44479","Alumeth's Robes","60822","client","0","0","13346 13350 13367 13368","auto-quest-gate"
"44478","Alumeth's Scepter","60823","client","0","0","13346 13350 13367 13368","auto-quest-gate"
"44476","Alumeth's Skull","60824","client","0","0","13346 13350 13367 13368","auto-quest-gate"
"40971","Brann's Communicator","61122","client","0","0","12871 12920 13285","auto-quest-gate"
"44784","Cultist Acolyte's Hood","61131","client","0","0","13364 13403","auto-quest-gate"
"44868","Frenzied Cyclone Bracers","62081","client","0","0","13542","auto-quest-gate"
"44888","Bear's Paw Bundle","62090","client","0","0","13544","auto-quest-gate"
"44889","Blessed Herb Bundle","62092","client","0","0","13545","auto-quest-gate"
"44950","Raelorasz' Spark","62272","client","0","0","11969","auto-quest-gate"
"44959","Soothing Totem","62430","client","0","0","13576","auto-quest-gate"
"44967","Bottle of Wildfire","62506","client","0","0","13595","auto-quest-gate"
"44975","Orb of Elune","62517","client","0","0","13523","auto-quest-gate"
"44995","Dryad Spear","62599","client","0","0","13512","auto-quest-gate"
"44999","Sentinel Torch","62624","client","0","0","13509","auto-quest-gate"
"45001","Medicated Salve","62644","client","0","0","13613","auto-quest-gate"
"45023","Gorat's Imbued Blood","62772","client","0","0","13621","auto-quest-gate"
"45044","Cloak of Cenarius","62817","client","0","0","13626","auto-quest-gate"
"45065","Unbathed Concoction","62981","client","0","0","13642","auto-quest-gate"
"45046","Lumberjack's Axe","62990","client","0","0","13627","auto-quest-gate"
"45070","Seer's Crystal","63070","client","0","0","13643","auto-quest-gate"
"45083","Enchanted Bridle","63163","client","0","0","13663","auto-quest-gate"
"45281","Goblin Chisel","63381","client","0","0","13681","auto-quest-gate"
"45478","Reinforced Canister","63565","client","0","0","13730","auto-quest-gate"
"45545","Gnarl's Bough","63578","client","0","0","13766","auto-quest-gate"
"45571","Untainted Spirit","63682","client","0","0","13796","auto-quest-gate"
"45572","Power of Nature","63697","client","0","0","13796","auto-quest-gate"
"45683","Tainted Blood of the Kaldorei","63797","client","0","0","13805","auto-quest-gate"
"45684","Empty Slobberfang Trap","63828","client","0","0","13804","auto-quest-gate"
"45710","Secret Signal Powder","63829","client","0","0","13808 13870","auto-quest-gate"
"45598","Accursed Ore","64074","client","0","0","13798","auto-quest-gate"
"45911","Petrified Root","64306","client","0","0","13565","auto-quest-gate"
"45902","Phantom Ghostfish","64366","client","0","0","13830","auto-quest-gate"
"46094","Bucket of Water","64558","client","0","0","13849","auto-quest-gate"
"45807","Splintertree Axe","64605","client","0","0","13815","auto-quest-gate"
"46316","Orc-Hair Braid","65001","client","0","0","13875","auto-quest-gate"
"46352","Gift of the Earth","65115","client","0","0","13880","auto-quest-gate"
"46362","Venomhide Hatchling","65183","client","0","0","13906","auto-quest-gate"
"46363","Lifebringer Sapling","65188","client","0","0","13925","auto-quest-gate"
"46365","Mystlash Hydra Blubber","65196","client","0","0","13890","auto-quest-gate"
"46370","Lifebringer Sapling","65207","client","0","0","13891","auto-quest-gate"
"46385","Marvelous Mobile Murloc Manor Maker","65273","client","0","0","13910","auto-quest-gate"
"46388","Buried Artifact Detector","65300","client","0","0","13918","auto-quest-gate"
"55152","Warsong Flame Thrower","65308","client","0","0","25622","auto-quest-gate"
"46546","Energized Soothing Totem","65361","client","0","0","13580","auto-quest-gate"
"46701","Tweedle's Improvised Explosive","65433","client","0","0","13944","auto-quest-gate"
"46389","Elune's Tear","65514","client","0","0","13919","auto-quest-gate"
"46720","Shael'dryn's Playing Possum Technique","65535","client","0","0","1027 26478","auto-quest-gate"
"46722","Grol'dom Net","65580","client","0","0","13961","auto-quest-gate"
"46739","Dartol's Rod","65622","client","0","0","1030 1045 26480 26481","auto-quest-gate"
"46776","Jinx's Goggles","65739","client","0","0","13980","auto-quest-gate"
"46777","Bloodtooth Banner","65740","client","0","0","13989","auto-quest-gate"
"46782","Tonga's Totem","65751","client","0","0","13988","auto-quest-gate"
"46781","Dartol's Rod","65752","client","0","0","1046 26482","auto-quest-gate"
"46789","Fungal Cultures","65849","client","0","0","13998","auto-quest-gate"
"46829","Limpet Mine","66165","client","0","0","14038","auto-quest-gate"
"46838","Pirate Signal Horn","66204","client","0","0","14063","auto-quest-gate"
"46853","Waptor Twap","66280","client","0","0","14068","auto-quest-gate"
"48104","The Refleshifier","67362","client","0","0","14194","auto-quest-gate"
"48106","Melonfruit","67402","client","0","0","14193 14360","auto-quest-gate"
"48110","Vortex Gem","67410","client","0","0","14196","auto-quest-gate"
"48249","Raging Vortex Gem","67501","client","0","0","14198","auto-quest-gate"
"48665","Surveyor's Beacon","67569","client","0","0","14202","auto-quest-gate"
"48768","Kablooey Bombs","67682","client","0","0","14124","auto-quest-gate"
"48857","Satyr Flesh","67733","client","0","0","14213 14217 14358 14359","auto-quest-gate"
"48943","Satyr Saber","67785","client","0","0","14219 14357","auto-quest-gate"
"48953","Bleached Skull","67829","client","0","0","14227 14364","auto-quest-gate"
"49028","Nitro-Potassium Bananas","67917","client","0","0","14019","auto-quest-gate"
"49038","Arcane Charge","67922","client","0","0","14250","auto-quest-gate"
"49350","Blessed Flaregun","68007","client","0","0","14423","auto-quest-gate"
"49064","Slitherblade Charm","68167","client","0","0","14260 14282","auto-quest-gate"
"49102","Ancient Tablet Fragment","68201","client","0","0","14268","auto-quest-gate"
"49108","Weed Whacker","68211","client","0","0","14236","auto-quest-gate"
"49887","KTC Snapflash","68280","client","0","0","14031","auto-quest-gate"
"49132","Fireliminator X-21","68283","client","0","0","14308 14310","auto-quest-gate"
"49138","Bottle of Leeches","68290","client","0","0","14304","auto-quest-gate"
"49144","Soothing Broth","68304","client","0","0","14309","auto-quest-gate"
"49176","Engorged Azshari Sea Sponge","68422","client","0","0","14324","auto-quest-gate"
"49194","Defiled Relic","68490","client","0","0","14333","auto-quest-gate"
"49199","Infernal Power Core","68524","client","0","0","14344 14376","auto-quest-gate"
"49368","Ambassador Disguise","69054","client","0","0","14435","auto-quest-gate"
"49202","Black Gunpowder Keg","69094","client","0","0","14348","auto-quest-gate"
"49596","Cryomatic 16","69230","client","0","0","14261","auto-quest-gate"
"49611","Infrared Heat Focals","69303","client","0","0","14238","auto-quest-gate"
"49629","Gob Squad Flare","69310","client","0","0","14480 14484 14485 14486 14487 24449","auto-quest-gate"
"49652","Water of Vision","69340","client","0","0","24215","auto-quest-gate"
"49651","Water of Vision","69390","client","0","0","20441","auto-quest-gate"
"49647","Drum of the Soothed Earth","69453","client","0","0","14491","auto-quest-gate"
"49679","Sanctified Flaregun","69624","client","0","0","24436","auto-quest-gate"
"49685","Flag of Territorial Claim","69648","client","0","0","24437","auto-quest-gate"
"49700","SFG","69743","client","0","0","14470 14472","auto-quest-gate"
"49701","Stealth Field Generator","69744","client","0","0","24452","auto-quest-gate"
"49723","The Forgemaster's Hammer","69838","client","0","0","24461 24559","auto-quest-gate"
"49782","Horn of Challenge","70155","client","0","0","24534 25044","auto-quest-gate"
"50131","Snagglebolt's Air Analyzer","70192","client","0","0","24536 24655 24746","auto-quest-gate"
"49882","Soothing Seeds","70458","client","0","0","24566","auto-quest-gate"
"49880","Funerary Totem","70476","client","0","0","24573","auto-quest-gate"
"49879","Tainted Quel'Delar","70477","client","0","0","24553 24564 24595 24598","auto-quest-gate"
"49889","Tainted Quel'Delar","70548","client","0","0","24594 24596","auto-quest-gate"
"49948","Calder's Bonesaw","70813","client","0","0","24619","auto-quest-gate"
"52283","Bloodtalon Whistle","70874","client","0","0","24623","auto-quest-gate"
"50031","Tomusa's Hook","70885","client","0","0","24631","auto-quest-gate"
"50053","Bloodtalon Lasso","70927","client","0","0","24626","auto-quest-gate"
"52712","Remote Control Fireworks","71170","client","0","0","24671","auto-quest-gate"
"50602","Irresistible Pool Pony","71914","client","0","0","24864","auto-quest-gate"
"52065","Territorial Fetish","72070","client","0","0","24813","auto-quest-gate"
"50851","Pulsing Life Crystal","72424","client","0","0","24872 24880","auto-quest-gate"
"51547","Burning Rum","72520","client","0","0","24928 25053","auto-quest-gate"
"52031","Bootlegger Bug Bait","72659","client","0","0","24951","auto-quest-gate"
"52013","Super Booster Rocket Boots","72891","client","0","0","24942","auto-quest-gate"
"52014","Herb-Soaked Bandages","72925","client","0","0","24944","auto-quest-gate"
"52017","Paxton's Torch","72940","client","0","0","24948","auto-quest-gate"
"52032","Rockin' Powder Infused Rocket Boots","72971","client","0","0","24952","auto-quest-gate"
"52038","Refurbished Ogre Suit","72984","client","0","0","24955","auto-quest-gate"
"52043","Bootzooka","73066","client","0","0","24958","auto-quest-gate"
"52044","Bilgewater Cartel Promotional Delicacy Morsels","73068","client","0","0","24963","auto-quest-gate"
"52541","Radiageigatron","73082","client","0","0","25212","auto-quest-gate"
"52073","Bramblestaff","73141","client","0","0","25027","auto-quest-gate"
"52271","Northwatch Manacles","73387","client","0","0","25057","auto-quest-gate"
"52280","Satchel of Grenades","73417","client","0","0","25058","auto-quest-gate"
"52484","Kaja'Cola Zero-One","73583","client","0","0","25122","auto-quest-gate"
"52507","Stardust No. 2","73667","client","0","0","25157 25159","auto-quest-gate"
"52481","Blastshadow's Soulstone","73702","client","0","0","25123","auto-quest-gate"
"52706","Warning Poster","74033","client","0","0","25254","auto-quest-gate"
"52566","Motivate-a-Tron","74035","client","0","0","25229","auto-quest-gate"
"52682","Lycanthoth's Incense","74075","client","0","0","25272 25273","auto-quest-gate"
"52683","Blackjack","74087","client","0","0","25274","auto-quest-gate"
"52707","Warning Poster","74098","client","0","0","25282","auto-quest-gate"
"52708","Charred Basilisk Meat","74142","client","0","0","25294","auto-quest-gate"
"52710","Enchanted Conch","74151","client","0","0","25281","auto-quest-gate"
"52715","Butcherbot Control Gizmo","74175","client","0","0","25111 25112 25115 25501","auto-quest-gate"
"52576","Ysondre's Tear","74409","client","0","0","25250 25398","auto-quest-gate"
"52833","Modified Soul Orb","74415","client","0","0","25344 25403","auto-quest-gate"
"52853","Totem of Goldrinn","74474","client","0","0","25353","auto-quest-gate"
"52854","Totem of Lo'Gosh","74475","client","0","0","25355","auto-quest-gate"
"53104","Tessina's Hippogryph Call","74674","client","0","0","25409","auto-quest-gate"
"53101","Tessina's Wisp Call","74738","client","0","0","25407","auto-quest-gate"
"53105","Tessina's Treant Call","74756","client","0","0","25410","auto-quest-gate"
"53120","Bottled Bileberry Brew","74763","client","0","0","25411","auto-quest-gate"
"53464","Charred Branch","74793","client","0","0","25428","auto-quest-gate"
"54456","Mournful Essence","74804","client","0","0","25368","auto-quest-gate"
"53510","Captured Frog","74903","client","0","0","25444","auto-quest-gate"
"53052","Sambino's Modified Earthbind Totem","74994","client","0","0","25217","auto-quest-gate"
"53794","Rendel's Bridle","75005","client","0","0","25455","auto-quest-gate"
"54214","Sambino's Modified Stoneclaw Totem","75089","client","0","0","25217","auto-quest-gate"
"54216","Sambino's Modified Strength of Earth Totem","75090","client","0","0","25217","auto-quest-gate"
"54217","Sambino's Modified Stoneskin Totem","75091","client","0","0","25217","auto-quest-gate"
"54462","Moanah's Baitstick","75189","client","0","0","25477","auto-quest-gate"
"54466","Toshe's Hunting Spears","75342","client","0","0","25221","auto-quest-gate"
"54608","Sambino's Air Balloon","75346","client","0","0","25218","auto-quest-gate"
"54618","Shark Bait Sack","75400","client","0","0","25498","auto-quest-gate"
"54744","Heap of Core Hound Innards","75535","client","0","0","25507","auto-quest-gate"
"54785","Globes of Tumultuous Water","75564","client","0","0","25441","auto-quest-gate"
"54821","Pirate's Crowbar","75689","client","0","0","25524 25526","auto-quest-gate"
"54840","Anemone Chemical Extraction Device","75868","client","0","0","25537","auto-quest-gate"
"54851","Anemone Chemical Application Device","76033","client","0","0","25538","auto-quest-gate"
"55123","Smoldering Core","76241","client","0","0","25577","auto-quest-gate"
"55141","Spiralung","76350","client","0","0","25593","auto-quest-gate"
"55145","Pincer Entrails","76382","client","0","0","25384","auto-quest-gate"
"55158","Fake Treasure","76488","client","0","0","25627 25628","auto-quest-gate"
"55177","Crab Entrails","76581","client","0","0","25435","auto-quest-gate"
"55188","Medallion Fragment","76644","client","0","0","25419","auto-quest-gate"
"55190","Booby-Trapped Bait","76694","client","0","0","25657","auto-quest-gate"
"55208","Sacred Nectar","76724","client","0","0","25663","auto-quest-gate"
"55211","Enormous Bird Call","76759","client","0","0","25664","auto-quest-gate"
"55220","Budd's Chain","76795","client","0","0","25670","auto-quest-gate"
"55230","Soul Stick","76873","client","0","0","25704","auto-quest-gate"
"55240","Spark-Proof Pick","77020","client","0","0","25735","auto-quest-gate"
"55883","Thisalee's Shiv","77231","client","0","0","25761","auto-quest-gate"
"55806","The Pewter Pounder","77275","client","0","0","25743","auto-quest-gate"
"55171","Blade of the Naz'jar Battlemaiden","77292","client","0","0","25626 25755 25760 25957 25966 26135","auto-quest-gate"
"55966","Crude Rubbing Kit","77295","client","0","0","25750 25961 27716 27717","auto-quest-gate"
"55972","Highborne Prison","77306","client","0","0","25766","auto-quest-gate"
"56247","Box of Crossbow Bolts","77313","client","0","0","25749 25960","auto-quest-gate"
"56009","Rune of Fire","77314","client","0","0","25792","auto-quest-gate"
"56003","Thisalee's Signal Rocket","77346","client","0","0","25776","auto-quest-gate"
"56011","Oil Drilling Rig","77390","client","0","0","25798 25799","auto-quest-gate"
"56016","Herald's Incense","77394","client","0","0","25807","auto-quest-gate"
"56014","Infrared Heat Detection Device","77396","client","0","0","25806 25808","auto-quest-gate"
"56018","Dynamite Bundle","77416","client","0","0","25811","auto-quest-gate"
"56048","Signal Flare","77488","client","0","0","25841","auto-quest-gate"
"56069","Alliance Weapon Crate","77526","client","0","0","25847","auto-quest-gate"
"56081","Trapper's Key","77533","client","0","0","25867","auto-quest-gate"
"56134","Blessed Floodlily","77571","client","0","0","25939","auto-quest-gate"
"56168","Thal'darah's Hippogryph Whistle","77631","client","0","0","25889","auto-quest-gate"
"56169","Breathstone","77671","client","0","0","25888 26008","auto-quest-gate"
"56184","Duarn's Net","77682","client","0","0","25909 25989","auto-quest-gate"
"56188","Rescue Flare","77741","client","0","0","25898 25972","auto-quest-gate"
"56207","Totem of Tortolla","77770","client","0","0","25923 25928","auto-quest-gate"
"56221","Salsbury's Rocket Pack","77814","client","0","0","25930 25931","auto-quest-gate"
"56226","Excavator's Pick","77821","client","0","0","25937","auto-quest-gate"
"56227","Enchanted Conch","77825","client","0","0","25936","auto-quest-gate"
"56250","Alliance Standard","77935","client","0","0","25977","auto-quest-gate"
"56255","Horde Standard","77951","client","0","0","25980","auto-quest-gate"
"56263","Land Mine Wrench","77976","client","0","0","25999","auto-quest-gate"
"56470","Infrared Heat Focals","78049","client","0","0","26003","auto-quest-gate"
"56473","Krom'gar Flame Thrower","78141","client","0","0","26010","auto-quest-gate"
"56808","Eel-Splosive Device","78277","client","0","0","26021","auto-quest-gate"
"56576","Orb of Suggestion","78287","client","0","0","25887","auto-quest-gate"
"56794","Subjugator Devo's Whip","78315","client","0","0","26066","auto-quest-gate"
"56798","Jin'Zil's Voodoo Stick","78336","client","0","0","26067","auto-quest-gate"
"56799","Kobold War Horn","78341","client","0","0","26068","auto-quest-gate"
"56800","Jibbly's Gas Bomb","78348","client","0","0","26076","auto-quest-gate"
"56801","Erunak's Confinement Totem","78365","client","0","0","26072","auto-quest-gate"
"56809","Ironforge Banner","78395","client","0","0","26085","auto-quest-gate"
"56814","Iron Hammer Bomb","78499","client","0","0","26094","auto-quest-gate"
"56815","Eel-Splosive Device","78514","client","0","0","26091","auto-quest-gate"
"56821","Oil Extrusion Pump","78547","client","0","0","26103 26122","auto-quest-gate"
"56835","Seahorse Lasso","78612","client","0","0","26104 26123","auto-quest-gate"
"56837","Sturdy Manacles","78628","client","0","0","26118","auto-quest-gate"
"57117","Buttonwillow's Hand Grenade","78811","client","0","0","25713","auto-quest-gate"
"57119","Enohar's Explosive Arrows","78838","client","0","0","25709","auto-quest-gate"
"57177","Tainted Hide","78978","client","0","0","25719 26186","auto-quest-gate"
"57178","Nightstalker Leg","78979","client","0","0","25719 26186","auto-quest-gate"
"57179","Screecher Brain","78980","client","0","0","25719 26186","auto-quest-gate"
"57185","Demoniac Vessel","78985","client","0","0","25720 26187","auto-quest-gate"
"57172","Attuned Runestone of Binding","79045","client","0","0","26143 26154","auto-quest-gate"
"57409","Valoren's Shrinkage Totem","79127","client","0","0","26065","auto-quest-gate"
"57412","Boom Boots","79160","client","0","0","26005 26006","auto-quest-gate"
"57761","Two-Shoed Lou's Old House","79262","client","0","0","26228","auto-quest-gate"
"57920","Revantusk War Drums","79402","client","0","0","26240","auto-quest-gate"
"57991","Westfall Stew","79450","client","0","0","26271","auto-quest-gate"
"58095","Kotonga's Totem of Persuasion","79500","client","0","0","26282","auto-quest-gate"
"58209","Tiki Torch","79513","client","0","0","26357 26521 26522","auto-quest-gate"
"58112","Potion of Shrouding","79528","client","0","0","26290","auto-quest-gate"
"58147","Incense Burner","79586","client","0","0","26320","auto-quest-gate"
"58169","Elementium Grapple Line","79688","client","0","0","26314","auto-quest-gate"
"58177","Earthen Ring Proclamation","79715","client","0","0","26315","auto-quest-gate"
"58253","Orbital Targeting Device","80101","client","0","0","26364","auto-quest-gate"
"58362","Milly's Fire Extinguisher","80199","client","0","0","26391","auto-quest-gate"
"58254","Delicate Chain Smasher","80351","client","0","0","26375","auto-quest-gate"
"58502","Explosive Bonding Compound","80413","client","0","0","26411","auto-quest-gate"
"58500","Jade Crystal Cluster","80462","client","0","0","26377","auto-quest-gate"
"58784","Idol of Shadra","80469","client","0","0","26531 26558","auto-quest-gate"
"58783","Jade Crystal Composite","80524","client","0","0","26377","auto-quest-gate"
"58788","Overgrown Earthworm","80534","client","0","0","26420","auto-quest-gate"
"58860","Gurubashi Challenge Flag","80598","client","0","0","26451","auto-quest-gate"
"58856","Royal Monkfish","80615","client","0","0","26488","auto-quest-gate"
"58884","Stonefather's Banner","80670","client","0","0","26499","auto-quest-gate"
"58885","Rockslide Reagent","80675","client","0","0","26501","auto-quest-gate"
"58895","Ettin Control Orb","80704","client","0","0","26520","auto-quest-gate"
"58935","Gryphon Chow","80782","client","0","0","26546","auto-quest-gate"
"58949","Stag Eye","80868","client","0","0","26557","auto-quest-gate"
"58955","Razgar's Fillet Knife","80948","client","0","0","26572","auto-quest-gate"
"58958","Drowned Thunder Lizard Tail","80962","client","0","0","26572","auto-quest-gate"
"58964","Chabal's Fetish","80985","client","0","0","26551 26552 26553 26554 26555","auto-quest-gate"
"58965","Deepvein's Patch Kit","80987","client","0","0","26591","auto-quest-gate"
"58966","Jesana's Faerie Dragon Call","80989","client","0","0","25468","auto-quest-gate"
"58967","Jesana's Giant Call","80995","client","0","0","25469","auto-quest-gate"
"59226","Dead-Eye's Flare Gun","81490","client","0","0","26648","auto-quest-gate"
"59363","Mistmantle Family Ring","82029","client","0","0","26674","auto-quest-gate"
"60834","Goldmine's Fire Totem","82044","client","0","0","27135","auto-quest-gate"
"60206","Harris's Ampule","82058","client","0","0","26720","auto-quest-gate"
"60212","Morbent's Bane","82130","client","0","0","26754","auto-quest-gate"
"60225","Holy Censer","82194","client","0","0","26777","auto-quest-gate"
"60266","Stonework Mallet","82260","client","0","0","26659 28391","auto-quest-gate"
"60273","Emerine's Telling-Sphere","82269","client","0","0","26729 26730 26731","auto-quest-gate"
"60374","Maywiki's Fetish","82540","client","0","0","26810 26811 26812 26813 26814","auto-quest-gate"
"60384","Bravo Company Field Kit","82580","client","0","0","26646","auto-quest-gate"
"60385","Bravo Company Field Kit","82587","client","0","0","26651","auto-quest-gate"
"60387","Gurubashi Challenge Flag","82594","client","0","0","26452","auto-quest-gate"
"60490","The Axe of Earthly Sundering","82747","client","0","0","26849 27932","auto-quest-gate"
"60502","Clever Plant Disguise Kit","82788","client","0","0","26868","auto-quest-gate"
"60503","Potent Murloc Pheromones","82799","client","0","0","26868","auto-quest-gate"
"60678","Jearl's Hand Grenades","83108","client","0","0","26922 26925","auto-quest-gate"
"60849","Lang's Hand Grenades","83108","client","0","0","27161 27164","auto-quest-gate"
"60753","Dithers' Plague Drums","83176","client","0","0","26978","auto-quest-gate"
"60809","Trogg Crate","83699","client","0","0","27010","auto-quest-gate"
"60768","Sprinkle of Verlok Miracle-Grow","83792","client","0","0","27051","auto-quest-gate"
"60773","Trapped Basilisk Meat","83851","client","0","0","26771","auto-quest-gate"
"60501","Stormstone","83883","client","0","0","26861","auto-quest-gate"
"60808","Mutant Bush Chicken Cage","83902","client","0","0","27088","auto-quest-gate"
"60810","Earthen Ring Banner","83934","client","0","0","26876","auto-quest-gate"
"60815","Ebon Gargoyle Collar","84009","client","0","0","27084","auto-quest-gate"
"60861","Holy Thurible","84375","client","0","0","27168","auto-quest-gate"
"60859","Elaborate Disc","84446","client","0","0","27176","auto-quest-gate"
"60870","Barrel of Explosive Ale","84514","client","0","0","27226","auto-quest-gate"
"61043","Shu'halo Artifacts","84925","client","0","0","27329 27330","auto-quest-gate"
"61036","Rayne's Seeds","84964","client","0","0","27421","auto-quest-gate"
"61038","Overcharged Mote","84973","client","0","0","27420","auto-quest-gate"
"61283","Death Cultist Disguise","85141","client","0","0","27454","auto-quest-gate"
"61284","Betina's Flasks","85144","client","0","0","27453","auto-quest-gate"
"61302","Light-Touched Blades","85252","client","0","0","27467","auto-quest-gate"
"61309","Argent Scroll","85308","client","0","0","27464","auto-quest-gate"
"61316","Body of Warlord Thresh'jin","85327","client","0","0","27482","auto-quest-gate"
"61323","Ruby Seeds","85389","client","0","0","27506","auto-quest-gate"
